2025-02-04 18:35:18.592 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-04 18:37:50.731 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 18:37:50.732 | INFO     | utils.utils_consumer:create_kafka_consumer:44 - Creating Kafka consumer. Topic='buzzline_json' and group ID='buzz_group'.
2025-02-04 18:37:50.844 | INFO     | utils.utils_consumer:create_kafka_consumer:59 - Kafka consumer created successfully.
2025-02-04 18:37:50.845 | INFO     | __main__:main:196 - Polling messages from topic 'buzzline_json'...
2025-02-04 18:37:51.028 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Chalk makes climbing easier.', 'author': 'Bob'}
2025-02-04 18:37:51.029 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-02-04 18:37:51.029 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 1}
2025-02-04 18:37:51.155 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Chalk makes climbing easier.", "author": "Bob"}
2025-02-04 18:37:51.156 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love dynos!', 'author': 'Bob'}
2025-02-04 18:37:51.156 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-02-04 18:37:51.156 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2}
2025-02-04 18:37:51.202 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love dynos!", "author": "Bob"}
2025-02-04 18:37:51.205 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-02-04 18:37:51.206 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:51.206 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1}
2025-02-04 18:37:51.258 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Eve"}
2025-02-04 18:37:51.260 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-02-04 18:37:51.260 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:51.260 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 1}
2025-02-04 18:37:51.322 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Distributed systems are fascinating.", "author": "Alice"}
2025-02-04 18:37:51.323 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Charlie'}
2025-02-04 18:37:51.323 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-02-04 18:37:51.323 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 1, 'Charlie': 1}
2025-02-04 18:37:51.377 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Have a great day!", "author": "Charlie"}
2025-02-04 18:37:51.379 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-02-04 18:37:51.380 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:51.380 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 2, 'Charlie': 1}
2025-02-04 18:37:51.430 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Alice"}
2025-02-04 18:37:51.432 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-02-04 18:37:51.432 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-02-04 18:37:51.432 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 2, 'Charlie': 1, 'Diana': 1}
2025-02-04 18:37:51.486 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Distributed systems are fascinating.", "author": "Diana"}
2025-02-04 18:37:51.487 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-02-04 18:37:51.487 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:51.487 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 3, 'Charlie': 1, 'Diana': 1}
2025-02-04 18:37:51.537 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Buzz messages for everyone.", "author": "Alice"}
2025-02-04 18:37:51.538 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-02-04 18:37:51.538 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-02-04 18:37:51.539 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 1, 'Alice': 3, 'Charlie': 1, 'Diana': 2}
2025-02-04 18:37:51.588 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Hello, Kafka world!", "author": "Diana"}
2025-02-04 18:37:51.589 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-02-04 18:37:51.589 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:51.589 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 2, 'Alice': 3, 'Charlie': 1, 'Diana': 2}
2025-02-04 18:37:51.639 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "This is a buzz message.", "author": "Eve"}
2025-02-04 18:37:51.640 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-02-04 18:37:51.640 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:51.641 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 3, 'Alice': 3, 'Charlie': 1, 'Diana': 2}
2025-02-04 18:37:51.691 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Eve"}
2025-02-04 18:37:51.692 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-02-04 18:37:51.693 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:51.693 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 3, 'Alice': 4, 'Charlie': 1, 'Diana': 2}
2025-02-04 18:37:51.744 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Alice"}
2025-02-04 18:37:51.746 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-02-04 18:37:51.746 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-02-04 18:37:51.746 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 3, 'Alice': 4, 'Charlie': 1, 'Diana': 3}
2025-02-04 18:37:51.798 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Diana"}
2025-02-04 18:37:51.799 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-02-04 18:37:51.800 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-02-04 18:37:51.800 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 3, 'Alice': 4, 'Charlie': 1, 'Diana': 4}
2025-02-04 18:37:51.850 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Diana"}
2025-02-04 18:37:51.852 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-02-04 18:37:51.852 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-02-04 18:37:51.852 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 2, 'Eve': 3, 'Alice': 4, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:51.919 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Kafka is awesome.", "author": "Charlie"}
2025-02-04 18:37:51.919 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-02-04 18:37:51.919 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-02-04 18:37:51.919 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 3, 'Eve': 3, 'Alice': 4, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:51.971 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Bob"}
2025-02-04 18:37:51.972 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love Python!', 'author': 'Bob'}
2025-02-04 18:37:51.972 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-02-04 18:37:51.972 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 3, 'Alice': 4, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:52.027 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love Python!", "author": "Bob"}
2025-02-04 18:37:52.028 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-02-04 18:37:52.029 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:52.029 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 4, 'Alice': 4, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:52.083 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "This is a buzz message.", "author": "Eve"}
2025-02-04 18:37:52.084 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love Python!', 'author': 'Eve'}
2025-02-04 18:37:52.084 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:52.084 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 5, 'Alice': 4, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:52.135 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love Python!", "author": "Eve"}
2025-02-04 18:37:52.136 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-02-04 18:37:52.136 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:52.137 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 5, 'Alice': 5, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:52.184 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Buzz messages for everyone.", "author": "Alice"}
2025-02-04 18:37:52.185 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-02-04 18:37:52.185 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-02-04 18:37:52.185 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 5, 'Alice': 6, 'Charlie': 2, 'Diana': 4}
2025-02-04 18:37:52.233 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "This is a buzz message.", "author": "Alice"}
2025-02-04 18:37:52.234 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-02-04 18:37:52.234 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-02-04 18:37:52.234 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 5, 'Alice': 6, 'Charlie': 2, 'Diana': 5}
2025-02-04 18:37:52.284 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Diana"}
2025-02-04 18:37:52.285 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love Python!', 'author': 'Eve'}
2025-02-04 18:37:52.286 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-02-04 18:37:52.286 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 6, 'Alice': 6, 'Charlie': 2, 'Diana': 5}
2025-02-04 18:37:52.338 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love Python!", "author": "Eve"}
2025-02-04 18:37:52.339 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-02-04 18:37:52.340 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-02-04 18:37:52.340 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 4, 'Eve': 6, 'Alice': 6, 'Charlie': 3, 'Diana': 5}
2025-02-04 18:37:52.392 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Charlie"}
2025-02-04 18:37:52.394 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Bob'}
2025-02-04 18:37:52.395 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-02-04 18:37:52.395 | INFO     | __main__:process_message:156 - Updated author counts: {'Bob': 5, 'Eve': 6, 'Alice': 6, 'Charlie': 3, 'Diana': 5}
2025-02-04 18:37:52.442 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Have a great day!", "author": "Bob"}
2025-02-04 18:37:52.588 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
